system,case_id,case_dir,rc_service,fault_type,param_a,param_b,param_p_base,param_p_shared,cell_id,n_sim,seed,n_spans,traced_services,n_nodes,n_edges,acyclic,shared,inject_time,n_observed_services,rc_in_graph,naive_rank,n_components,condensation_nontrivial,max_mcse,S_graph_comp_rank,S_graph_comp_tie,S_graph_node_rank,S_graph_rc_comp_size,S_graph_nodes_tied,S_graph_exp_rank_random,S_full_comp_rank,S_full_comp_tie,S_full_node_rank,S_full_rc_comp_size,S_full_nodes_tied,S_full_exp_rank_random,S_graph_meanagg_comp_rank,S_graph_meanagg_comp_tie,S_graph_meanagg_node_rank,S_graph_meanagg_rc_comp_size,S_graph_meanagg_nodes_tied,S_graph_meanagg_exp_rank_random,secs,retry_rate
OB,OB/currencyservice_mem/1,/home/user/data/RE2/RE2-OB/currencyservice_mem/1,currencyservice,mem,2.0,5.0,0.55,0.4,a2.0_b5.0_pb0.55_ps0.4,200000,1995453094,379084,checkoutservice|currencyservice|emailservice|frontendservice|paymentservice|productcatalogservice|recommendationservice,7,9,True,currencyservice|productcatalogservice,1705464519,10,True,1,7,0,0.0011117029094479334,1,1,1,1,1,1.0,1,1,1,1,1,1.0,1,1,1,1,1,1.0,2.15,0.29979826700682183
OB,OB/currencyservice_mem/2,/home/user/data/RE2/RE2-OB/currencyservice_mem/2,currencyservice,mem,2.0,5.0,0.55,0.4,a2.0_b5.0_pb0.55_ps0.4,200000,1842415972,387124,checkoutservice|currencyservice|emailservice|frontendservice|paymentservice|productcatalogservice|recommendationservice,7,9,True,currencyservice|productcatalogservice,1705749889,10,True,1,7,0,0.0011115828506571158,1,1,1,1,1,1.0,1,1,1,1,1,1.0,1,1,1,1,1,1.0,2.57,0.30060964873668455
OB,OB/currencyservice_mem/3,/home/user/data/RE2/RE2-OB/currencyservice_mem/3,currencyservice,mem,2.0,5.0,0.55,0.4,a2.0_b5.0_pb0.55_ps0.4,200000,3302830635,385054,checkoutservice|currencyservice|emailservice|frontendservice|paymentservice|productcatalogservice|recommendationservice,7,9,True,currencyservice|productcatalogservice,1705690057,10,True,1,7,0,0.001111521182659152,1,1,1,1,1,1.0,1,1,1,1,1,1.0,1,1,1,1,1,1.0,2.31,0.2994160071041864
OB,OB/currencyservice_socket/1,/home/user/data/RE2/RE2-OB/currencyservice_socket/1,currencyservice,socket,2.0,5.0,0.55,0.4,a2.0_b5.0_pb0.55_ps0.4,200000,545971048,406431,checkoutservice|currencyservice|emailservice|frontendservice|paymentservice|productcatalogservice|recommendationservice,7,9,True,currencyservice|productcatalogservice,1705479661,10,True,3,7,0,0.0011113969587865534,4,1,4,1,1,4.0,3,1,3,1,1,3.0,4,1,4,1,1,4.0,2.24,0.2990770020775968
OB,OB/currencyservice_socket/2,/home/user/data/RE2/RE2-OB/currencyservice_socket/2,currencyservice,socket,2.0,5.0,0.55,0.4,a2.0_b5.0_pb0.55_ps0.4,200000,2541596865,399964,checkoutservice|currencyservice|emailservice|frontendservice|paymentservice|productcatalogservice|recommendationservice,7,9,True,currencyservice|productcatalogservice,1705697241,10,True,4,7,0,0.0011113749140141682,1,1,1,1,1,1.0,1,1,1,1,1,1.0,1,1,1,1,1,1.0,2.19,0.301725262062597
OB,OB/currencyservice_socket/3,/home/user/data/RE2/RE2-OB/currencyservice_socket/3,currencyservice,socket,2.0,5.0,0.55,0.4,a2.0_b5.0_pb0.55_ps0.4,200000,280914168,398334,checkoutservice|currencyservice|emailservice|frontendservice|paymentservice|productcatalogservice|recommendationservice,7,9,True,currencyservice|productcatalogservice,1705699619,10,True,3,7,0,0.0011112777258071,1,1,1,1,1,1.0,1,1,1,1,1,1.0,1,1,1,1,1,1.0,2.26,0.2998377174572705
OB,OB/emailservice_cpu/1,/home/user/data/RE2/RE2-OB/emailservice_cpu/1,emailservice,cpu,2.0,5.0,0.55,0.4,a2.0_b5.0_pb0.55_ps0.4,200000,1114634777,392420,checkoutservice|currencyservice|emailservice|frontendservice|paymentservice|productcatalogservice|recommendationservice,7,9,True,currencyservice|productcatalogservice,1705350165,10,True,1,7,0,0.0011114932747772251,4,1,4,1,1,4.0,2,1,2,1,1,2.0,4,1,4,1,1,4.0,2.22,0.3006788840470389
OB,OB/emailservice_cpu/2,/home/user/data/RE2/RE2-OB/emailservice_cpu/2,emailservice,cpu,2.0,5.0,0.55,0.4,a2.0_b5.0_pb0.55_ps0.4,200000,1203760637,410139,checkoutservice|currencyservice|emailservice|frontendservice|paymentservice|productcatalogservice|recommendationservice,7,9,True,currencyservice|productcatalogservice,1705592998,10,True,1,7,0,0.0011115876748484573,1,1,1,1,1,1.0,1,1,1,1,1,1.0,1,1,1,1,1,1.0,2.61,0.29996831695510356
OB,OB/emailservice_cpu/3,/home/user/data/RE2/RE2-OB/emailservice_cpu/3,emailservice,cpu,2.0,5.0,0.55,0.4,a2.0_b5.0_pb0.55_ps0.4,200000,2549000685,412741,checkoutservice|currencyservice|emailservice|frontendservice|paymentservice|productcatalogservice|recommendationservice,7,9,True,currencyservice|productcatalogservice,1705595469,10,True,1,7,0,0.0011113565151988807,1,1,1,1,1,1.0,1,1,1,1,1,1.0,1,1,1,1,1,1.0,2.46,0.3010777090366122
OB,OB/emailservice_delay/1,/home/user/data/RE2/RE2-OB/emailservice_delay/1,emailservice,delay,2.0,5.0,0.55,0.4,a2.0_b5.0_pb0.55_ps0.4,200000,937291469,406121,checkoutservice|currencyservice|emailservice|frontendservice|paymentservice|productcatalogservice|recommendationservice,7,9,True,currencyservice|productcatalogservice,1705733346,10,True,1,7,0,0.0011115864689712628,1,1,1,1,1,1.0,1,1,1,1,1,1.0,1,1,1,1,1,1.0,2.75,0.3004412007581418
